,time,Air_Flow1,DO1,Permeate1,Pressure1,TEMP1,Tank1,pH1,Air_Flow2,DO2,Permeate2,Pressure2,TEMP2,Tank2,pH2,time.1,l_min,date,day
779,779,5.544201389,0.351840278,27.90545139,9.486805556,25.02253472,14687.70486,6.786215278,6.164965278,3.597222222,27.85083333,7.0221875,25.01225694,14658.58681,7.2321875,779,3.5,2023/3/29 11:00,32.45833333
780,780,5.553159722,0.382222222,27.88638889,9.613680556,24.99180556,14689.52778,6.802881944,6.157951389,3.786319444,27.86149306,7.131909722,24.99583333,14657.89583,7.230138889,780,3.5,2023/3/29 12:00,32.5
781,781,5.498229167,0.335347222,27.87802083,9.738506944,24.97277778,14686.72222,6.8334375,6.144722222,3.861111111,27.83447917,7.164236111,24.97520833,14657.77778,7.239270833,781,3.5,2023/3/29 13:00,32.54166667
782,782,5.481180556,0.324583333,27.87538194,9.8215625,24.99208333,14687.34375,6.875173611,6.15,3.788472222,27.84454861,7.218541667,25.01017361,14658.74306,7.2484375,782,3.5,2023/3/29 14:00,32.58333333
783,783,5.511215278,0.267222222,24.67142361,8.828159722,25.01177083,14622.97917,6.9284375,6.160743056,3.285881944,24.21234722,6.359548611,24.98553472,14594.88333,7.23425,783,3.5,2023/3/29 15:00,32.625
784,784,5.491944444,0.301458333,27.8853125,9.986944444,25.03399306,14685.71181,7.035034722,6.185208333,3.757986111,27.84930556,7.066875,25.01774306,14658.07986,7.279861111,784,3.5,2023/3/29 16:00,32.66666667
785,785,5.530347222,0.471875,27.8878125,10.14885417,25.01885417,14687.64931,7.080798611,6.198854167,3.984826389,27.80822917,7.2025,24.990625,14658.30556,7.284131944,785,3.5,2023/3/29 17:00,32.70833333
786,786,5.525729167,0.533888889,27.87291667,10.3003125,24.98427083,14684.10764,7.062118056,6.2025,3.962083333,27.88,7.322534722,24.97791667,14658.42361,7.280520833,786,3.5,2023/3/29 18:00,32.75
787,787,5.525173611,0.57125,27.83680556,10.41534722,24.97645833,14684.72569,7.034895833,6.172534722,3.903541667,27.84993056,7.4190625,24.99364583,14656.36458,7.277152778,787,3.5,2023/3/29 19:00,32.79166667
788,788,5.528368056,0.562222222,27.88246528,10.53260417,25.00684028,14686.50347,7.008993056,6.194826389,3.833333333,27.84690972,7.4978125,24.9890625,14658.26389,7.266770833,788,3.5,2023/3/29 20:00,32.83333333
789,789,5.549236111,0.568506944,27.85381944,10.64715278,25.029375,14683.35417,6.9878125,6.097777778,3.850972222,27.84118056,7.573472222,24.98357639,14656.55556,7.258541667,789,3.5,2023/3/29 21:00,32.875
790,790,5.573055556,0.561458333,27.859375,10.79416667,25.00621528,14685.93056,6.968090278,6.062881944,3.828368056,27.83503472,7.608923611,25.01065972,14657.73611,7.263263889,790,3.5,2023/3/29 22:00,32.91666667
791,791,5.576597222,0.610381944,27.87538194,10.91506944,24.98677083,14686.96181,6.950659722,6.0621875,3.807569444,27.84329861,7.616076389,24.99069444,14657.85417,7.259722222,791,3.5,2023/3/29 23:00,32.95833333
792,792,5.551076389,0.595277778,27.85635417,11.03298611,24.99263889,14686.85417,6.932708333,6.058229167,3.777604167,27.81048611,7.652986111,24.98434028,14656.80556,7.2478125,792,3.5,2023/3/30 0:00,33
793,793,5.5390625,0.580798611,27.85836806,11.16795139,24.99375,14685.86111,6.926840278,6.054930556,3.729548611,27.84350694,7.764895833,24.98940972,14657.68056,7.229236111,793,3.5,2023/3/30 1:00,33.04166667
794,794,5.514444444,0.527048611,27.87819444,11.27961806,24.98611111,14684.89583,6.925590278,6.063506944,3.641909722,27.85350694,7.879930556,24.98951389,14657.36458,7.2125,794,3.5,2023/3/30 2:00,33.08333333
795,795,5.499583333,0.527222222,27.88892361,11.38760417,24.99541667,14684.77778,6.931840278,6.086701389,3.652326389,27.81770833,7.904444444,24.9975,14657.85417,7.203333333,795,3.5,2023/3/30 3:00,33.125
796,796,5.488263889,0.517569444,27.88149306,11.48121528,24.99746528,14685.56944,6.937638889,6.075659722,3.640763889,27.818125,7.952048611,24.9946875,14658.06944,7.194201389,796,3.5,2023/3/30 4:00,33.16666667
797,797,5.482326389,0.503125,27.91173611,11.59479167,24.97746528,14685.93056,6.940347222,6.092534722,3.664131944,27.83795139,8.019826389,24.99104167,14656.95833,7.185208333,797,3.5,2023/3/30 5:00,33.20833333
798,798,5.459375,0.523159722,27.87732639,11.66875,25.01038194,14683.46181,6.943958333,6.105069444,3.639756944,27.85888889,8.075243056,24.9890625,14656.90972,7.170173611,798,3.5,2023/3/30 6:00,33.25
799,799,5.426354167,0.511666667,27.8853125,11.77024306,24.99548611,14684.46528,6.939270833,6.094097222,3.606979167,27.83697917,8.103090278,24.98635417,14655.87153,7.147604167,799,3.5,2023/3/30 7:00,33.29166667
800,800,5.420659722,0.518402778,27.90652778,11.8903125,25.00197917,14687.75694,6.932152778,6.094166667,3.530625,27.84881944,8.122569444,24.995625,14657.72569,7.127951389,800,3.5,2023/3/30 8:00,33.33333333
801,801,5.427829861,0.457881944,24.33111111,10.61092014,24.95953125,14636.98264,6.919427083,6.100135417,3.26934375,24.232,7.157909722,24.98682986,14615.17778,7.097142361,801,3.5,2023/3/30 9:00,33.375
802,802,5.462256944,0.264236111,27.87628472,11.95819444,25.01329861,14684.55556,6.87875,6.086944444,3.2115625,27.84861111,7.724722222,25.04256944,14657.03472,7.0546875,802,3.5,2023/3/30 10:00,33.41666667
803,803,5.468715278,0.3375,27.88083333,12.14190972,24.99315972,14684.23264,6.849791667,6.076493056,3.195659722,27.84576389,7.85125,25.02940972,14656.65278,7.0515625,803,3.5,2023/3/30 11:00,33.45833333
804,804,5.458784722,0.374513889,27.87524306,12.27576389,25.03125,14683.48264,6.83375,6.0678125,3.204895833,27.85232639,7.926805556,25.01277778,14657.37847,7.049131944,804,3.5,2023/3/30 12:00,33.5
805,805,5.430173611,0.389861111,27.890625,12.40961806,25.00427083,14682.37153,6.830416667,6.076840278,3.175590278,27.81704861,8.008402778,25.00288194,14656.76736,7.043854167,805,3.5,2023/3/30 13:00,33.54166667
806,806,5.428993056,0.389444444,27.90013889,12.51958333,25.00840278,14684.45833,6.840659722,6.080347222,3.055381944,27.88274306,8.018784722,24.99361111,14656.5,7.038645833,806,3.5,2023/3/30 14:00,33.58333333
807,807,5.425,0.423541667,27.88819444,12.63277778,25.02975694,14682.52083,6.856458333,6.0903125,3.075625,27.86298611,8.016805556,25.00413194,14656.44097,7.034965278,807,3.5,2023/3/30 15:00,33.625
808,808,5.434791667,0.324236111,27.88871528,12.790625,25.02260417,14681.38194,6.8640625,6.092048611,3.036180556,27.84447917,7.974444444,25.02652778,14658.5625,7.017326389,808,3.5,2023/3/30 16:00,33.66666667
809,809,5.466979167,0.314479167,27.88711806,12.89034722,24.99795139,14686.31944,6.870034722,6.112361111,3.163506944,27.86149306,8.027708333,25.0190625,14658.875,7.009131944,809,3.5,2023/3/30 17:00,33.70833333
810,810,5.475833333,0.355138889,27.90125,12.97038194,25.01211806,14685.22569,6.878819444,6.107118056,3.2709375,27.86239583,8.104513889,24.99024306,14658.82639,7.005416667,810,3.5,2023/3/30 18:00,33.75
811,811,5.464479167,0.341388889,27.84114583,13.06163194,25.02940972,14684.60417,6.896041667,6.100416667,3.26625,27.83246528,8.146354167,24.99930556,14658.25,6.996840278,811,3.5,2023/3/30 19:00,33.79166667
812,812,5.473055556,0.368159722,27.86947917,13.20152778,25.01645833,14683.81597,6.909756944,6.112673611,3.245555556,27.84496528,8.267604167,25.01586806,14657.79861,6.993784722,812,3.5,2023/3/30 20:00,33.83333333
813,813,5.511875,0.176423611,25.50798611,12.24774306,24.99006944,14608.35764,6.913402778,6.091847222,2.700604167,25.23961111,7.717979167,24.98809722,14577.43125,6.931881944,813,3.5,2023/3/30 21:00,33.875
814,814,5.512048611,0.369270833,27.86881944,13.31930556,25.00430556,14684.76042,6.908819444,6.062881944,3.055381944,27.84284722,8.405243056,25.02125,14657.46875,6.9621875,814,3.5,2023/3/30 22:00,33.91666667
815,815,5.4678125,0.460868056,27.89378472,13.43447917,24.99138889,14683.67708,6.890486111,6.053993056,3.275451389,27.87010417,8.54375,24.97708333,14657.51736,6.962881944,815,3.5,2023/3/30 23:00,33.95833333
816,816,5.456909722,0.461493056,27.8796875,13.49010417,24.98854167,14685.32986,6.881458333,6.055625,3.354826389,27.81944444,8.6659375,25.00315972,14657.28819,6.967604167,816,3.5,2023/3/31 0:00,34
817,817,5.450104167,0.505798611,27.9128125,13.56809028,24.99902778,14681.90625,6.874444444,6.056597222,3.613854167,27.88319444,8.847361111,24.98291667,14656.89931,6.973472222,817,3.5,2023/3/31 1:00,34.04166667
818,818,5.436805556,0.483125,27.86684028,13.61569444,25.00111111,14682.13889,6.869930556,6.041458333,3.851111111,27.84072917,8.855902778,24.98357639,14654.30208,7.009791667,818,3.5,2023/3/31 2:00,34.08333333
819,819,5.444965278,0.521006944,27.90722222,13.69986111,24.97513889,14682.78472,6.870868056,6.061493056,3.609305556,27.8884375,8.822638889,24.98875,14656.42361,7.029652778,819,3.5,2023/3/31 3:00,34.125
820,820,5.443958333,0.5421875,27.83642361,13.71642361,24.99354167,14681.78819,6.876770833,6.003611111,3.272881944,27.81631944,8.932534722,24.98006944,14656.49306,7.027881944,820,3.5,2023/3/31 4:00,34.16666667
821,821,5.442604167,0.525104167,27.85881944,13.76520833,25.02510417,14682.11806,6.880590278,6.026770833,3.203020833,27.86284722,9.034930556,25.01395833,14657.01389,7.022638889,821,3.5,2023/3/31 5:00,34.20833333
822,822,5.435347222,0.552743056,27.83211806,13.83131944,25.01635417,14682.30208,6.880729167,6.035451389,3.268368056,27.85253472,9.175902778,24.99947917,14656.74306,7.016701389,822,3.5,2023/3/31 6:00,34.25
823,823,5.421736111,0.5546875,27.86631944,13.92357639,24.99819444,14682.61111,6.88,6.04375,3.359756944,27.84381944,9.272465278,24.98711806,14656.34722,7.013854167,823,3.5,2023/3/31 7:00,34.29166667
824,824,5.363506944,0.546145833,27.90583333,13.99618056,24.98555556,14681.74306,6.879618056,6.040451389,3.329097222,27.83052083,9.377986111,24.99270833,14657.07292,7.007673611,824,3.5,2023/3/31 8:00,34.33333333
825,825,5.367013889,0.552986111,27.87951389,14.03277778,24.99454861,14683.15278,6.874930556,6.01125,3.342256944,27.80309028,9.558159722,24.97847222,14656.27431,6.998194444,825,3.5,2023/3/31 9:00,34.375
826,826,5.3903125,0.511319444,25.30899306,12.81993056,24.98274306,14630.64236,6.879201389,6.031979167,3.152708333,24.43975694,8.599826389,24.99253472,14603.01736,6.985243056,826,3.5,2023/3/31 10:00,34.41666667
827,827,5.349166667,0.192673611,27.98756944,14.17604167,25.03142361,14664.41667,6.932013889,6.033472222,2.675763889,27.59399306,9.392569444,24.9965625,14637.54514,6.963958333,827,3.5,2023/3/31 11:00,34.45833333
828,828,5.349236111,0.524236111,27.86010417,14.23559028,25.02434028,14683.89583,6.985555556,6.035277778,3.324340278,27.81767361,9.801041667,25.02423611,14656.48611,7.008958333,828,3.5,2023/3/31 12:00,34.5
829,829,5.338125,0.641631944,27.86885417,14.36465278,24.99465278,14685.39583,6.999652778,6.020694444,3.265451389,27.86243056,9.976319444,25.02767361,14656.89236,7.015138889,829,3.5,2023/3/31 13:00,34.54166667
830,830,5.339791667,0.642361111,27.89458333,14.47246528,25.00625,14686.15278,7.002152778,5.990520833,3.165868056,27.83958333,10.11222222,25.02118056,14655.58681,7.015868056,830,3.5,2023/3/31 14:00,34.58333333
831,831,5.331284722,0.579027778,27.88,14.5609375,25.01847222,14684.03125,7.001458333,6.000451389,3.071076389,27.85135417,10.25177083,25.01979167,14655.44097,7.007569444,831,3.5,2023/3/31 15:00,34.625
832,832,5.330798611,0.603055556,27.88076389,14.68503472,24.98427083,14685.68056,6.999305556,6.016493056,3.008333333,27.84701389,10.30385417,25.00541667,14655.35417,7.000069444,832,3.5,2023/3/31 16:00,34.66666667
833,833,5.33625,0.605486111,27.85159722,14.77440972,25.00454861,14685.60764,6.995798611,6.050138889,2.976284722,27.82576389,10.29524306,25.02552083,14656.25,6.994548611,833,3.5,2023/3/31 17:00,34.70833333
834,834,5.336666667,0.634097222,27.84923611,14.89673611,25.00670139,14684.27431,6.991215278,6.032638889,2.956354167,27.84131944,10.40628472,25.02416667,14656.01736,6.98875,834,3.5,2023/3/31 18:00,34.75
835,835,5.348784722,0.709652778,27.90201389,15.07006944,24.98975694,14684.21528,6.994618056,6.027881944,2.879652778,27.86204861,10.5703125,25.01722222,14656.21181,6.976076389,835,3.5,2023/3/31 19:00,34.79166667
836,836,5.368298611,0.585277778,27.84177083,15.06045139,25.02486111,14686.44097,6.978923611,6.048715278,2.941354167,27.83746528,10.54756944,25.04965278,14656.43403,6.964965278,836,3.5,2023/3/31 20:00,34.83333333
837,837,5.365729167,0.557847222,27.86138889,15.17965278,24.99229167,14684.68403,6.975763889,6.0371875,3.071875,27.86774306,10.63760417,25.03260417,14657.94444,6.956215278,837,3.5,2023/3/31 21:00,34.875
838,838,5.371458333,0.681006944,27.88416667,15.33232639,24.98902778,14682.59375,6.975451389,6.023819444,2.917361111,27.84083333,10.74548611,25.01361111,14658.22569,6.950173611,838,3.5,2023/3/31 22:00,34.91666667
839,839,5.374305556,0.636493056,27.85059028,15.42739583,24.97885417,14684.73958,6.970104167,6.005902778,2.920833333,27.85357639,10.86663194,24.97711806,14658.01389,6.937673611,839,3.5,2023/3/31 23:00,34.95833333
840,840,5.383923611,0.671319444,27.85399306,15.49576389,25.0103125,14682.37847,6.972951389,5.9921875,3.013020833,27.86746528,10.90826389,24.99784722,14656.50694,6.930034722,840,3.5,2023/4/1 0:00,35
841,841,5.355277778,0.64625,27.84708333,15.58670139,24.99333333,14684.79167,6.973645833,5.955763889,3.054826389,27.84951389,10.87083333,24.99645833,14657.21528,6.919722222,841,3.5,2023/4/1 1:00,35.04166667
842,842,5.349444444,0.644375,27.85361111,15.63690972,24.99225694,14684.60069,6.976875,5.931423611,2.956944444,27.85225694,10.93305556,24.99597222,14658.07639,6.912743056,842,3.5,2023/4/1 2:00,35.08333333
843,843,5.349409722,0.645763889,27.89368056,15.71465278,24.99222222,14684.4375,6.980798611,5.998506944,2.895972222,27.85493056,10.95868056,25.01618056,14656.41667,6.903680556,843,3.5,2023/4/1 3:00,35.125
844,844,5.3521875,0.653888889,27.86159722,15.78340278,25.00125,14683.52778,6.983263889,5.918611111,2.799618056,27.83986111,11.01486111,24.9903125,14657.41319,6.898333333,844,3.5,2023/4/1 4:00,35.16666667
845,845,5.353402778,0.642638889,27.86229167,15.835625,25.0165625,14687.84375,6.986319444,5.949131944,2.7446875,27.78920139,11.05072917,25.00829861,14657.94792,6.892465278,845,3.5,2023/4/1 5:00,35.20833333
846,846,5.353923611,0.685902778,27.90770833,15.90173611,25.00996528,14685.45139,6.993298611,5.9378125,2.555138889,27.84819444,11.17114583,24.9828125,14657.17361,6.886041667,846,3.5,2023/4/1 6:00,35.25
847,847,5.351701389,0.656770833,27.84326389,15.90607639,25.02697917,14686.41319,6.994652778,5.939722222,2.556944444,27.86909722,11.19892361,25.00385417,14653.95486,6.879270833,847,3.5,2023/4/1 7:00,35.29166667
848,848,5.3275,0.430173611,27.86628472,15.96260417,24.9959375,14685.09028,6.998125,5.966527778,2.499722222,27.86090278,11.26875,25.00302083,14656.90972,6.869930556,848,3.5,2023/4/1 8:00,35.33333333
849,849,5.317743056,0.357743056,27.85326389,16.01114583,25.00829861,14686.71875,7.001354167,5.941909722,2.466875,27.86524306,11.31423611,25.00576389,14656.84722,6.867361111,849,3.5,2023/4/1 9:00,35.375
850,850,5.301319444,0.3646875,27.87725694,16.11333333,25.01350694,14684.30903,7.003159722,5.945451389,2.531458333,27.86243056,11.46236111,24.99253472,14656.64583,6.868645833,850,3.5,2023/4/1 10:00,35.41666667
851,851,5.298263889,0.342465278,27.85513889,16.15177083,25.02579861,14684.75,7.0034375,5.940034722,2.437083333,27.82517361,11.5825,24.99798611,14654.79861,6.868576389,851,3.5,2023/4/1 11:00,35.45833333
852,852,5.307430556,0.362048611,27.861875,16.25520833,25.00388889,14683.24653,7.007951389,5.938576389,2.297708333,27.85833333,11.67586806,24.99715278,14655.81597,6.871875,852,3.5,2023/4/1 12:00,35.5
853,853,5.286805556,0.372638889,27.8465625,16.29388889,25.00715278,14683.84722,7.013125,5.929756944,2.283819444,27.82972222,11.80857639,24.99302083,14655.59722,6.876319444,853,3.5,2023/4/1 13:00,35.54166667
854,854,5.284861111,0.354583333,27.88854167,16.36635417,25.00715278,14685.92361,7.016215278,5.909305556,2.161666667,27.84861111,11.98065972,25.00982639,14654.70139,6.881527778,854,3.5,2023/4/1 14:00,35.58333333
855,855,5.286076389,0.384097222,27.85347222,16.41597222,25.01774306,14683.76736,7.020381944,5.930729167,2.158819444,27.87503472,12.12607639,25.01010417,14655.96528,6.886493056,855,3.5,2023/4/1 15:00,35.625
856,856,5.288020833,0.38375,27.81149306,16.48559028,24.99225694,14683.01389,7.017430556,5.943020833,2.218020833,27.8453125,12.21847222,24.99833333,14655.40625,6.890243056,856,3.5,2023/4/1 16:00,35.66666667
857,857,5.286979167,0.404583333,27.83791667,16.54236111,25.015625,14683.56944,7.018958333,5.94,2.176180556,27.82631944,12.29472222,25.00805556,14654.05208,6.894930556,857,3.5,2023/4/1 17:00,35.70833333
858,858,5.281354167,0.418576389,27.87399306,16.63347222,25.01114583,14684.05556,7.019375,5.918611111,2.289965278,27.82815972,12.42201389,25.00381944,14655.54861,6.898194444,858,3.5,2023/4/1 18:00,35.75
859,859,5.285104167,0.396631944,27.86694444,16.71479167,24.99197917,14686.41319,7.015173611,5.914722222,2.233194444,27.83427083,12.58135417,25.01670139,14653.52083,6.897326389,859,3.5,2023/4/1 19:00,35.79166667
860,860,5.288958333,0.4678125,27.83052083,16.74538194,25.00538194,14683.04514,7.019375,5.886701389,2.286979167,27.83559028,12.71229167,25.01142361,14655.52431,6.8975,860,3.5,2023/4/1 20:00,35.83333333
861,861,5.312326389,0.454930556,27.90253472,16.83961806,25.00774306,14684.21528,7.015243056,5.823368056,2.288784722,27.82833333,12.84982639,24.99892361,14653.87153,6.898333333,861,3.5,2023/4/1 21:00,35.875
862,862,5.305972222,0.463125,27.84284722,16.86017361,25.01072917,14685.32986,7.014270833,5.785868056,2.291354167,27.82913194,12.96701389,25.00434028,14653.93056,6.896736111,862,3.5,2023/4/1 22:00,35.91666667
863,863,5.323472222,0.480034722,27.88305556,16.96399306,24.99423611,14681.71181,7.014270833,5.776805556,2.256423611,27.83364583,13.06993056,25.00649306,14655.49653,6.895763889,863,3.5,2023/4/1 23:00,35.95833333
864,864,5.324756944,0.480833333,27.8784375,16.98288194,25.01052083,14683.11111,7.0134375,5.784479167,2.298645833,27.87145833,13.20180556,25.01197917,14654.53819,6.896770833,864,3.5,2023/4/2 0:00,36
865,865,5.320729167,0.480729167,27.85753472,16.98677083,25.0128125,14686.04167,7.014513889,5.784236111,2.283055556,27.80916667,13.3571875,24.99993056,14655.78819,6.895972222,865,3.5,2023/4/2 1:00,36.04166667
866,866,5.322326389,0.465798611,27.89243056,17.10461806,24.99472222,14683.80903,7.014826389,5.778576389,2.228194444,27.84590278,13.62392361,24.99913194,14654.86806,6.893055556,866,3.5,2023/4/2 2:00,36.08333333
867,867,5.3084375,0.471145833,27.87756944,17.134375,25.00135417,14682.07639,7.0153125,5.850243056,2.217743056,27.84246528,13.8934375,24.99104167,14654.87847,6.892777778,867,3.5,2023/4/2 3:00,36.125
868,868,5.296875,0.483055556,27.85350694,17.18934028,25.01145833,14683.43403,7.01625,5.801597222,2.114201389,27.84972222,14.00003472,25.0078125,14656.79514,6.894097222,868,3.5,2023/4/2 4:00,36.16666667
869,869,5.304479167,0.4715625,27.87975694,17.25388889,24.9965625,14682.46181,7.0171875,5.806145833,2.221006944,27.8278125,14.22152778,25.0071875,14656.28125,6.894097222,869,3.5,2023/4/2 5:00,36.20833333
870,870,5.304131944,0.466284722,27.88114583,17.23916667,25.01947917,14683.22222,7.019965278,5.781840278,2.196354167,27.84201389,14.48645833,24.99635417,14656.42014,6.890486111,870,3.5,2023/4/2 6:00,36.25
